"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016874","ligase activity","16/477","167/18639",0.0958083832335329,3.7437577674839,5.771969801452,6.3353606876182e-06,0.00498592886115553,0.00460147249942796,"UBA6/UBA5/GART/FARSB/EPRS1/ATP6V1A/IARS2/TTLL7/SUCLA2/LARS1/YARS1/GMPS/ITCH/SUCLG1/MARS1/GSS",16
"GO:0045296","cadherin binding","23/477","334/18639",0.0688622754491018,2.69082589537905,5.05317413921517,1.82483699994632e-05,0.00718073359478877,0.006627039631384,"NUDC/RDX/DLG1/PKM/SNX5/EIF2S3/SEPTIN7/PCMT1/TMPO/TBC1D2/BSG/PPFIBP1/STAT1/ASAP1/CAST/GCN1/PDXDC1/ENO1/YWHAE/MARK2/BAIAP2L1/MAPRE1/TJP1",23
