"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060205","cytoplasmic vesicle lumen","54/1936","329/19880",0.164133738601824,1.68542289432038,4.11777280147785,9.34319080633103e-05,0.000744340867571039,0.000479726405143781,"CSNK2B/PSMD7/GUSB/PNP/ALDOA/DYNC1H1/B2M/FTL/SRP14/ACTN4/ARPC5/HUWE1/PKM/EEF1A1/GNS/HGF/VEGFA/PSMD1/EEF2/PSMA2/GPI/CYFIP1/CCT2/CTSD/XRCC5/GLB1/TUBB/OSCAR/ACTN1/HSPA8/ANXA2/GSTP1/HSP90AB1/NEU1/IMPDH2/XRCC6/CLU/SPTAN1/PGAM1/PSMD2/ALAD/SDCBP/VCP/TMSB4X/VCL/CCT8/ALDOC/KPNB1/STK11IP/HEXB/PPIA/PSMC3/DDX3X/ADA",54
"GO:0031983","vesicle lumen","54/1936","330/19880",0.163636363636364,1.68031555221638,4.09340109406016,0.000101349608269335,0.000798545814605637,0.000514661400002752,"CSNK2B/PSMD7/GUSB/PNP/ALDOA/DYNC1H1/B2M/FTL/SRP14/ACTN4/ARPC5/HUWE1/PKM/EEF1A1/GNS/HGF/VEGFA/PSMD1/EEF2/PSMA2/GPI/CYFIP1/CCT2/CTSD/XRCC5/GLB1/TUBB/OSCAR/ACTN1/HSPA8/ANXA2/GSTP1/HSP90AB1/NEU1/IMPDH2/XRCC6/CLU/SPTAN1/PGAM1/PSMD2/ALAD/SDCBP/VCP/TMSB4X/VCL/CCT8/ALDOC/KPNB1/STK11IP/HEXB/PPIA/PSMC3/DDX3X/ADA",54
"GO:0030863","cortical cytoskeleton","24/1936","109/19880",0.220183486238532,2.26097505497005,4.33606455449967,0.000106854564428721,0.000832768724949923,0.000536718006684308,"WDR1/TPM4/ACTN4/ACTB/EEF1A1/CAPN2/FLOT1/ACTN1/CAPZB/CAPZA2/MAPRE1/PDE4DIP/AKAP13/SPTAN1/VCL/FLNA/DSTN/CLASP1/DBN1/EZR/CLASP2/CAPZA1/RDX/SPTBN1",24
"GO:0090575","RNA polymerase II transcription regulator complex","44/1936","254/19880",0.173228346456693,1.77881173944166,4.10321017831844,0.000116296345580268,0.000894031797261941,0.000576201951109142,"CEBPZ/NCOA1/TRIM28/TAF2/TAF13/TAF9/HOXB9/TEAD1/GTF2B/ATF3/TBPL1/TEAD2/TCF3/CEBPG/CREB1/ATF6/ANXA2/HMGA1/NFYC/TCEA1/TAF8/NONO/MED31/MED14/MED1/MED24/GTF2F1/STAT1/USP22/CDK7/CLOCK/TAF1/CHD4/TFDP2/CTNNB1/CREB3/TADA3/CBX3/ATF1/RFXANK/HNRNPU/E2F5/MED6/STAT3",44
"GO:0034774","secretory granule lumen","53/1936","324/19880",0.16358024691358,1.67973931231507,4.05196039387326,0.000117996939934662,0.000894031797261941,0.000576201951109142,"CSNK2B/PSMD7/GUSB/PNP/ALDOA/DYNC1H1/B2M/FTL/SRP14/ACTN4/ARPC5/HUWE1/PKM/EEF1A1/GNS/HGF/VEGFA/PSMD1/EEF2/PSMA2/GPI/CYFIP1/CCT2/CTSD/XRCC5/GLB1/TUBB/OSCAR/ACTN1/HSPA8/ANXA2/GSTP1/HSP90AB1/NEU1/IMPDH2/XRCC6/CLU/SPTAN1/PGAM1/PSMD2/ALAD/SDCBP/VCP/TMSB4X/VCL/CCT8/ALDOC/KPNB1/STK11IP/HEXB/PPIA/PSMC3/DDX3X",53
"GO:0030496","midbody","38/1936","209/19880",0.181818181818182,1.86701728024042,4.13883382997061,0.000118456095871526,0.000894031797261941,0.000576201951109142,"CDCA8/SEPTIN6/EXOC6/MITD1/ERH/POLDIP2/EML3/RACK1/ZFYVE26/BIRC6/ANXA2/KIF4A/TRAPPC14/PDCD6IP/ATXN10/NUDC/CDC42/TACC1/CHMP4B/CHMP1B/GNL3/SEPTIN2/RAB8A/RAN/PTCH1/EXOC3/ANXA11/SEPTIN7/AURKA/CHMP6/FLCN/VPS4A/DNM2/PIN1/DAPK3/HNRNPU/NAT10/RDX",38
"GO:0072379","ER membrane insertion complex","7/1936","14/19880",0.5,5.13429752066116,5.08277449876352,0.000152098785463556,0.00113598780393093,0.000732142180027424,"BAG6/NOMO1/RAB5IF/NOMO3/SGTA/NOMO2/CCDC47",7
"GO:0009295","nucleoid","14/1936","49/19880",0.285714285714286,2.93388429752066,4.45191160795593,0.000167111671154743,0.0012226435532444,0.000787991660976716,"VDAC1/HADHA/SSBP1/HADHB/POLDIP2/LRPPRC/HSPA9/DHX30/ACADVL/HSD17B10/DNAJA3/LONP1/SOD2/VDAC2",14
"GO:0042645","mitochondrial nucleoid","14/1936","49/19880",0.285714285714286,2.93388429752066,4.45191160795593,0.000167111671154743,0.0012226435532444,0.000787991660976716,"VDAC1/HADHA/SSBP1/HADHB/POLDIP2/LRPPRC/HSPA9/DHX30/ACADVL/HSD17B10/DNAJA3/LONP1/SOD2/VDAC2",14
"GO:0035861","site of double-strand break","22/1936","99/19880",0.222222222222222,2.28191000918274,4.19992299179412,0.000176746919836311,0.00128007617699631,0.000825006887912179,"SMARCA5/UIMC1/ARPC2/ARPC5/SLF2/WRAP53/DDB1/ARPC3/SMC6/MMS22L/ARPC4/HUS1B/ARPC1A/RAD18/CYREN/PRPF19/PARP1/VCP/INTS3/H2AX/NBN/SMARCAD1",22
"GO:0016234","inclusion body","18/1936","74/19880",0.243243243243243,2.49776636140273,4.23986333476221,0.000203725154133343,0.00146070935513607,0.000941424659626711,"WDFY3/PSMC6/HSPA1B/EEF2/TRIM37/PRNP/NUP153/SLC2A3/RAD18/CLU/BAG5/CARD14/PABPN1/NXF1/NBN/PICALM/XRN2/NUP98",18
"GO:0034708","methyltransferase complex","22/1936","101/19880",0.217821782178218,2.23672367236724,4.0928092892574,0.000239587638943448,0.00170083502101438,0.00109618523706278,"RBBP5/CHD8/TAF9/MTF2/SNRPG/ERH/PHF19/HDAC9/SNRPD1/TRIM37/EED/HSD17B10/RBBP4/TRMT112/TAF1/WDR4/PRPF31/METTL14/SUZ12/KMT2A/KAT8/SNRPD2",22
"GO:0016605","PML body","23/1936","110/19880",0.209090909090909,2.14706987227648,3.96253575658886,0.000329422073475833,0.00231264687978138,0.00149049692464806,"CSNK2B/WDFY3/ZMYM2/MKNK2/SLF2/SMC6/MTOR/CHD3/USP7/TRIM27/DAXX/HSF1/SUMO2/AKAP8L/PIAS1/TDG/NBN/PIAS2/DAPK3/PTEN/SENP2/SUMO1/TOP3A",23
"GO:0000803","sex chromosome","11/1936","35/19880",0.314285714285714,3.22727272727273,4.33183776155973,0.000332221239354926,0.00231264687978138,0.00149049692464806,"SMARCC1/SMC6/RING1/PCGF3/MACROH2A1/PCGF2/H2AX/SUZ12/HNRNPU/SUMO1/BRCA1",11
"GO:0071006","U2-type catalytic step 1 spliceosome","6/1936","12/19880",0.5,5.13429752066116,4.70549793765639,0.000465823271876888,0.00318090748510218,0.00205008938700706,"SNRNP200/PRPF8/CWC22/CASC3/PRPF19/EIF4A3",6
"GO:0071012","catalytic step 1 spliceosome","6/1936","12/19880",0.5,5.13429752066116,4.70549793765639,0.000465823271876888,0.00318090748510218,0.00205008938700706,"SNRNP200/PRPF8/CWC22/CASC3/PRPF19/EIF4A3",6
"GO:0032039","integrator complex","8/1936","21/19880",0.380952380952381,3.91184573002755,4.38520231583468,0.000507497348215323,0.00340070652962978,0.0021917494920465,"NIPBL/INTS14/INTS15/INTS4/INTS3/INTS7/INTS8/INTS6",8
"GO:0035145","exon-exon junction complex","8/1936","21/19880",0.380952380952381,3.91184573002755,4.38520231583468,0.000507497348215323,0.00340070652962978,0.0021917494920465,"SAP18/SRSF1/CASC3/ACIN1/R3HCC1L/EIF4A3/RNPS1/ALYREF",8
"GO:0035371","microtubule plus-end","9/1936","26/19880",0.346153846153846,3.55451366815003,4.28115753534869,0.000519099247481964,0.00344624222633859,0.00222109717002517,"SLAIN2/TBCB/DCTN1/MAPRE1/PDE4DIP/CLASP1/CLIP1/KIF2C/CLASP2",9
"GO:0000786","nucleosome","26/1936","135/19880",0.192592592592593,1.97765534129171,3.74381522057389,0.000541271563112996,0.00356047441056897,0.0022947196157084,"H2BC8/H4C15/MORF4L1/H1-4/H2AC19/H2AZ1/ACTL6A/H3C15/ACTB/MORF4L2/H2BC5/H2AC12/H2AC4/ACTR6/H2AC6/H3C14/H2AC13/H2BC13/MACROH2A1/GLYR1/H2AX/H3C10/H2AC7/H2BC12/H1-10/H3C2",26
"GO:0000314","organellar small ribosomal subunit","10/1936","32/19880",0.3125,3.20893595041322,4.10761801573427,0.000648885575919868,0.00416764728073524,0.00268604148314287,"MRPL42/MRPS33/MRPS27/MRPS15/DAP3/MRPS9/MRPS16/MRPS35/MRPS11/MRPS18B",10
"GO:0005763","mitochondrial small ribosomal subunit","10/1936","32/19880",0.3125,3.20893595041322,4.10761801573427,0.000648885575919868,0.00416764728073524,0.00268604148314287,"MRPL42/MRPS33/MRPS27/MRPS15/DAP3/MRPS9/MRPS16/MRPS35/MRPS11/MRPS18B",10
"GO:0034518","RNA cap binding complex","7/1936","17/19880",0.411764705882353,4.22824501701507,4.37379920979609,0.000662638479782171,0.00416764728073524,0.00268604148314287,"NCBP1/EIF4B/EIF4A1/EIF4G2/EIF4H/EIF4G1/NCBP2",7
"GO:0045239","tricarboxylic acid cycle heteromeric enzyme complex","7/1936","17/19880",0.411764705882353,4.22824501701507,4.37379920979609,0.000662638479782171,0.00416764728073524,0.00268604148314287,"IDH3B/BCKDK/SUCLA2/IDH3A/DLST/SUCLG1/DLD",7
"GO:0090443","FAR/SIN/STRIPAK complex","7/1936","17/19880",0.411764705882353,4.22824501701507,4.37379920979609,0.000662638479782171,0.00416764728073524,0.00268604148314287,"STRN3/STK24/PPP2CB/SLMAP/PPP2R1A/STK26/STRN4",7
"GO:0030662","coated vesicle membrane","35/1936","205/19880",0.170731707317073,1.75317476315259,3.5604560777334,0.00072429002097969,0.00451020067583607,0.00290681655537259,"AP2A1/AP2B1/CLTA/AP1G1/SAR1A/COPG1/HLA-E/B2M/MCFD2/AP2A2/ATP6V0A1/COPA/ATP6V0B/SEC13/ATP6AP2/HSPA8/SEC16B/CRYZL2P-SEC16B/VAMP8/PDCD6/TBC1D5/DNAJC5/TFRC/HLA-C/TMED10/AP2M1/LDLR/ATP6V1B2/RAB5A/ARCN1/HLA-B/ATP6V1A/SCARB2/CNIH1/ATP6V1D",35
"GO:0098803","respiratory chain complex","22/1936","109/19880",0.201834862385321,2.07256046705588,3.68817083686804,0.000729683791348653,0.00451020067583607,0.00290681655537259,"COX7C/ATP5F1C/COX6C/NDUFA6/NDUFA11/COX8A/ATP5PB/NDUFS2/NDUFS7/NDUFA3/ATP5PO/NDUFB11/COX4I1/NDUFB6/UQCRFS1/NDUFA4/NDUFAB1/UQCRC2/UQCRB/NDUFV2/NDUFV1/NDUFB7",22
"GO:0044232","organelle membrane contact site","14/1936","56/19880",0.25,2.56714876033058,3.85743756546128,0.000750578127988682,0.00459969673305884,0.00296449660986983,"STARD3/SARAF/CHCHD3/MBOAT7/APOO/GRAMD1A/STARD3NL/AHCYL1/CANX/MICU1/TMX1/C2CD2L/TMX2/MOSPD2",14
"GO:0005687","U4 snRNP","6/1936","13/19880",0.461538461538462,4.73935155753338,4.42988182570392,0.00079392394155676,0.0047835585386235,0.00308299522639025,"DDX39B/SNRPG/SNRPD1/PRPF31/SNRPN/SNRPD2",6
"GO:0042405","nuclear inclusion body","6/1936","13/19880",0.461538461538462,4.73935155753338,4.42988182570392,0.00079392394155676,0.0047835585386235,0.00308299522639025,"NUP153/RAD18/PABPN1/NXF1/NBN/NUP98",6
"GO:0005766","primary lysosome","28/1936","155/19880",0.180645161290323,1.85497200746468,3.50993886377917,0.000974595779169212,0.00577508407987046,0.0037220317273187,"GUSB/DYNC1H1/VAPA/FTL/LAMP1/GNS/PSMD1/DDOST/CCT2/GLB1/TUBB/ANXA2/LAMTOR1/VAMP8/CD63/BST2/MAGT1/DNAJC13/DNAJC5/SDCBP/VCP/CPNE3/CCT8/STK11IP/HEXB/ANXA11/SURF4/PSAP",28
"GO:0042582","azurophil granule","28/1936","155/19880",0.180645161290323,1.85497200746468,3.50993886377917,0.000974595779169212,0.00577508407987046,0.0037220317273187,"GUSB/DYNC1H1/VAPA/FTL/LAMP1/GNS/PSMD1/DDOST/CCT2/GLB1/TUBB/ANXA2/LAMTOR1/VAMP8/CD63/BST2/MAGT1/DNAJC13/DNAJC5/SDCBP/VCP/CPNE3/CCT8/STK11IP/HEXB/ANXA11/SURF4/PSAP",28
"GO:0000159","protein phosphatase type 2A complex","7/1936","18/19880",0.388888888888889,3.99334251606979,4.17322202771373,0.000993640506758326,0.0057921971003717,0.00373306103951138,"PPP2R5A/PTPA/PPP2CB/PPP2R2D/PPP2R1A/PPP2R2A/PPP2R5B",7
"GO:0030132","clathrin coat of coated pit","7/1936","18/19880",0.388888888888889,3.99334251606979,4.17322202771373,0.000993640506758326,0.0057921971003717,0.00373306103951138,"AP2A1/AP2B1/CLTA/AP2A2/TBC1D5/AP2M1/PICALM",7
"GO:0005868","cytoplasmic dynein complex","8/1936","23/19880",0.347826086956522,3.57168523176428,4.05336043522399,0.00102426993675794,0.00587521235724353,0.00378656422936198,"DYNC1H1/NUDCD3/DCTN4/DYNC2LI1/DYNC1LI1/DYNLRB1/DYNC1I2/SNX4",8
"GO:1990391","DNA repair complex","8/1936","23/19880",0.347826086956522,3.57168523176428,4.05336043522399,0.00102426993675794,0.00587521235724353,0.00378656422936198,"PRKDC/XRCC5/CYREN/XRCC6/FANCI/ASCC2/BRCA1/DCLRE1C",8
"GO:0055029","nuclear DNA-directed RNA polymerase complex","22/1936","112/19880",0.196428571428571,2.01704545454545,3.54534351656905,0.00106588057181488,0.00606536801580374,0.00390911922328098,"TAF2/TAF13/TAF9/GTF2B/TUFT1/TBPL1/TCEA1/TAF8/POLR1E/POLR1H/GTF2F1/USP22/CDK7/TAF1/POLR3C/CDC73/POLR2A/POLR2J/TADA3/POLR2E/POLR1D/PRIM2",22
"GO:0005791","rough endoplasmic reticulum","14/1936","58/19880",0.241379310344828,2.4786263892847,3.70415393719232,0.00109013009089141,0.00615451397770977,0.00396657364195051,"SRPRB/RPS28/PKM/PI4KB/RPS21/RPL18/UBA1/RPS26/RPN1/RPS23/SUCO/RPL4/RP9/CCDC47",14
"GO:0005905","clathrin-coated pit","17/1936","78/19880",0.217948717948718,2.23802712439076,3.59843155283713,0.00116447459232619,0.00652287720857718,0.00420398310880919,"AP2A1/AP2B1/CLTA/AP1G1/AP2A2/TNK2/FNBP1/NUMB/OCRL/TBC1D5/ARRB2/TFRC/CCDC32/AP2M1/LDLR/PICALM/DNM2",17
"GO:0001650","fibrillar center","27/1936","150/19880",0.18,1.84834710743802,3.42567362015589,0.00125595446097771,0.00698077014357379,0.00449909431553827,"SMARCA5/TXNRD1/EEF1D/IP6K1/CILK1/EXOSC8/SPECC1/PTPN13/PSPC1/TIMM44/NONO/PLRG1/MBD6/NRIP1/RREB1/POLR1E/TRIM27/KDM4A/CDK7/IP6K2/EIF3L/DUSP11/TRAF4/EZR/YY1AP1/MRI1/E2F5",27
"GO:0030139","endocytic vesicle","53/1936","358/19880",0.14804469273743,1.52021099773766,3.26249009259445,0.00134974757095787,0.00744437698751377,0.00479788812672472,"AP2A1/AP2B1/CLTA/STXBP1/TAP1/UBC/RAB8B/HLA-E/B2M/AP2A2/CALR/GAPVD1/UBA52/ATP6V0A1/LAMP1/ATP6V0B/ITGAV/VIM/SNX3/STXBP3/INPP5B/MTOR/RAB13/RPS27A/ACTG1/VAMP8/FLNB/RABEP1/ZDHHC5/CTSL/DYNC1LI1/HYOU1/MYO1C/CDC42/OCRL/TBC1D5/RAB8A/PTCH1/ARRB2/ANXA11/TFRC/HLA-C/TAP2/AP2M1/LDLR/RAB5A/PICALM/DNM2/HLA-B/HEATR5B/SCARB2/RAPGEF6/TRIM14",53
"GO:0099738","cell cortex region","10/1936","35/19880",0.285714285714286,2.93388429752066,3.7612246241372,0.00140847853952931,0.00770900086139327,0.00496843775695756,"OSBPL2/ERC1/CLTA/STXBP1/DCTN1/PHLDB1/CTBP1/CTNNB1/CLASP1/CLASP2",10
"GO:0002102","podosome","11/1936","41/19880",0.268292682926829,2.7549889135255,3.69484930244082,0.00145696138311569,0.00791394933101475,0.00510052669208761,"ERC1/WDR1/TPM4/PTPN12/TJP1/ASAP1/SRC/HNRNPK/VCL/FLNA/DNM2",11
"GO:0000428","DNA-directed RNA polymerase complex","22/1936","115/19880",0.191304347826087,1.96442687747036,3.40690582701285,0.00152750410317986,0.00823474016526286,0.00530727583138867,"TAF2/TAF13/TAF9/GTF2B/TUFT1/TBPL1/TCEA1/TAF8/POLR1E/POLR1H/GTF2F1/USP22/CDK7/TAF1/POLR3C/CDC73/POLR2A/POLR2J/TADA3/POLR2E/POLR1D/PRIM2",22
"GO:0071782","endoplasmic reticulum tubular network","9/1936","30/19880",0.3,3.08057851239669,3.74588804923736,0.00166189194704318,0.00889236213455193,0.0057311120561819,"ASPH/REEP3/KPNB1/STIM1/C2CD2L/RAB3GAP1/RETREG3/EMD/REEP4",9
"GO:1990752","microtubule end","10/1936","36/19880",0.277777777777778,2.85238751147842,3.65391801518241,0.00178224938980791,0.00946572453697981,0.00610064313548284,"SLAIN2/TBCB/DCTN1/MAPRE1/PDE4DIP/CAMSAP2/CLASP1/CLIP1/KIF2C/CLASP2",10
"GO:0005798","Golgi-associated vesicle","19/1936","95/19880",0.2,2.05371900826446,3.38149619326124,0.0018203718281191,0.00959710735853967,0.00618531913733967,"AP2A1/CLTA/AP1G1/SPG21/COPG1/RAB8B/COPA/PACS1/ZDHHC13/RAB13/SCFD1/OCRL/GJA1/RAB8A/GPR89A/TMED10/STK26/VPS41/ARCN1",19
"GO:0005682","U5 snRNP","8/1936","25/19880",0.32,3.28595041322314,3.75657597915046,0.00189355170411533,0.00991004796971308,0.00638700882141091,"SNRNP200/SNRPG/PRPF8/SNRPD1/SNRNP40/PRPF6/SNRPN/SNRPD2",8
